2024-12-21T16:21:39.655853500: 187.6 W, 3.572 kW
2024-12-21T16:21:49.661827900: 183.4 W, 3.86 kW
2024-12-21T16:22:09.685781900: 181.4 W, 3.865 kW
2024-12-21T16:22:19.693641500: 179.6 W, 3.604 kW
2024-12-21T16:22:39.710795100: 176 W, 3.596 kW
2024-12-21T16:22:49.719753300: 172.4 W, 3.586 kW
2024-12-21T16:23:09.741353900: 169.4 W, 3.324 kW
2024-12-21T16:23:19.742249500: 165.2 W, 3.064 kW
2024-12-21T16:23:39.766932200: 161 W, 3.064 kW
2024-12-21T16:23:49.774783900: 159.2 W, 3.063 kW
2024-12-21T16:24:09.803416400: 156.2 W, 3.299 kW
2024-12-21T16:24:19.806617500: 153.8 W, 3.301 kW
2024-12-21T16:24:39.809672200: 151.4 W, 3.302 kW
2024-12-21T16:24:59.838901800: 149.2 W, 3.306 kW
2024-12-21T16:25:09.850511800: 146.8 W, 3.309 kW
2024-12-21T16:25:29.870048100: 144.4 W, 3.542 kW
2024-12-21T16:25:39.874440600: 142.2 W, 3.546 kW
2024-12-21T16:25:59.884225800: 140.4 W, 3.802 kW
2024-12-21T16:26:09.897478500: 138.4 W, 3.803 kW
2024-12-21T16:26:29.910823500: 134.2 W, 4.061 kW
2024-12-21T16:26:39.913304900: 132.4 W, 3.599 kW
2024-12-21T16:26:59.933998300: 130.4 W, 3.875 kW
2024-12-21T16:27:09.937374400: 128 W, 3.651 kW
2024-12-21T16:27:29.948570: 126.2 W, 3.712 kW
2024-12-21T16:27:39.958909800: 126.2 W, 3.492 kW
2024-12-21T16:27:59.980572600: 123.8 W, 3.529 kW
2024-12-21T16:28:09.984602600: 121.6 W, 3.724 kW
2024-12-21T16:28:30.002874100: 119.4 W, 3.725 kW
2024-12-21T16:28:40.006823500: 116.4 W, 3.698 kW
2024-12-21T16:29:00.024785900: 113.4 W, 3.692 kW
2024-12-21T16:29:10.031703: 108.6 W, 4.011 kW
2024-12-21T16:29:30.034041500: 105 W, 3.635 kW
2024-12-21T16:29:40.036563: 99.8 W, 3.952 kW
2024-12-21T16:30:00.041779200: 96.2 W, 4.018 kW
2024-12-21T16:30:10.050494700: 92 W, 4.019 kW
2024-12-21T16:30:30.075022400: 89.6 W, 3.718 kW
2024-12-21T16:30:40.076191500: 85.8 W, 3.67 kW
2024-12-21T16:31:00.094637800: 83.6 W, 3.377 kW
2024-12-21T16:31:10.107718600: 80 W, 3.332 kW
2024-12-21T16:31:30.119631800: 76.4 W, 3.587 kW
2024-12-21T16:31:40.132004200: 73.4 W, 3.59 kW
2024-12-21T16:32:00.143426800: 71 W, 3.597 kW
2024-12-21T16:32:10.151336200: 69.2 W, 3.597 kW
2024-12-21T16:32:30.174729400: 68 W, 3.599 kW
2024-12-21T16:32:40.180603600: 67 W, 3.338 kW
2024-12-21T16:33:00.182843200: 64 W, 3.297 kW
2024-12-21T16:33:20.197970800: 60.4 W, 3.257 kW
2024-12-21T16:33:30.210183400: 56.2 W, 3.219 kW
2024-12-21T16:33:50.235852600: 51.2 W, 3.681 kW
2024-12-21T16:34:00.250728100: 49.4 W, 4.63 kW
2024-12-21T16:34:20.262819200: 49.2 W, 5.134 kW
2024-12-21T16:34:30.263211400: 49 W, 5.645 kW
2024-12-21T16:34:50.271693400: 49 W, 6.154 kW
2024-12-21T16:35:00.285460600: 49.2 W, 6.156 kW
2024-12-21T16:35:20.307451200: 46.8 W, 5.7 kW
2024-12-21T16:35:30.316664500: 44.6 W, 6.167 kW
2024-12-21T16:35:50.335448300: 42.8 W, 6.146 kW
2024-12-21T16:36:00.350552300: 40.8 W, 6.133 kW
2024-12-21T16:36:20.367916200: 39 W, 6.15 kW
2024-12-21T16:36:30.368674200: 37.4 W, 6.164 kW
2024-12-21T16:36:50.379229900: 35.4 W, 5.711 kW
2024-12-21T16:37:00.382385800: 33 W, 5.739 kW
2024-12-21T16:37:20.392227200: 31 W, 5.758 kW
2024-12-21T16:37:30.405662800: 28.8 W, 5.758 kW
2024-12-21T16:37:50.423739800: 26.4 W, 5.76 kW
2024-12-21T16:38:00.435245100: 24.2 W, 5.261 kW
2024-12-21T16:38:20.455894800: 22.4 W, 5.249 kW
2024-12-21T16:38:30.468083500: 17 W, 4.734 kW
2024-12-21T16:38:50.488698400: 12.2 W, 4.219 kW
2024-12-21T16:39:00.494121600: 7.8 W, 3.706 kW
2024-12-21T16:39:20.511527: 3.8 W, 3.695 kW
2024-12-21T16:39:30.526210200: 0 mW, 3.197 kW
2024-12-21T16:39:50.539666500: 0 mW, 3.684 kW
2024-12-21T16:40:00.554627700: 0 mW, 3.69 kW
2024-12-21T16:40:20.558855500: 0 mW, 3.694 kW
2024-12-21T16:40:30.564179700: 0 mW, 3.699 kW
2024-12-21T16:40:50.584619: 0 mW, 3.703 kW
2024-12-21T16:41:00.599131500: 0 mW, 3.225 kW
2024-12-21T16:41:20.605699800: 0 mW, 3.683 kW
2024-12-21T16:41:50.631899600: 0 mW, 3.68 kW
2024-12-21T16:42:20.651391300: 0 mW, 3.682 kW
2024-12-21T16:42:40.670310300: 0 mW, 3.222 kW
2024-12-21T16:42:50.678063100: 0 mW, 3.399 kW
2024-12-21T16:43:10.693883500: 0 mW, 3.415 kW
2024-12-21T16:43:20.701784: 0 mW, 3.45 kW
2024-12-21T16:43:40.720828: 0 mW, 3.51 kW
2024-12-21T16:43:50.731109400: 0 mW, 3.569 kW
2024-12-21T16:44:10.743881100: 0 mW, 3.64 kW
2024-12-21T16:44:20.749848: 0 mW, 3.678 kW
2024-12-21T16:44:40.776527100: 0 mW, 3.684 kW
2024-12-21T16:44:50.783194100: 0 mW, 3.664 kW
2024-12-21T16:45:10.805859500: 0 mW, 3.651 kW
2024-12-21T16:45:20.809779200: 0 mW, 3.44 kW
2024-12-21T16:45:40.827554200: 0 mW, 3.426 kW
2024-12-21T16:45:50.842473700: 0 mW, 3.424 kW
2024-12-21T16:46:10.857560200: 0 mW, 3.422 kW
2024-12-21T16:46:20.863324: 0 mW, 3.409 kW
2024-12-21T16:46:40.876224400: 0 mW, 3.408 kW
2024-12-21T16:46:50.885568900: 0 mW, 3.405 kW
2024-12-21T16:47:10.892994400: 0 mW, 3.393 kW
2024-12-21T16:47:20.898434300: 0 mW, 3.382 kW
2024-12-21T16:47:50.930182300: 0 mW, 4.327 kW
2024-12-21T16:48:10.951398: 0 mW, 5.272 kW
2024-12-21T16:48:20.961200900: 0 mW, 6.214 kW
2024-12-21T16:48:40.986389400: 0 mW, 6.196 kW
2024-12-21T16:48:50.993706800: 0 mW, 7.398 kW
2024-12-21T16:49:11.004565500: 0 mW, 7.375 kW
2024-12-21T16:49:21.020122300: 0 mW, 7.379 kW
2024-12-21T16:49:41.036000500: 0 mW, 7.392 kW
2024-12-21T16:49:51.041302: 0 mW, 8.362 kW
2024-12-21T16:50:11.062660: 0 mW, 7.125 kW
2024-12-21T16:50:21.072002600: 0 mW, 7.11 kW
2024-12-21T16:50:41.088101200: 0 mW, 7.086 kW
2024-12-21T16:50:51.092675500: 0 mW, 7.068 kW
2024-12-21T16:51:11.105940200: 0 mW, 7.504 kW
2024-12-21T16:51:21.108189900: 0 mW, 8.647 kW
2024-12-21T16:51:41.116635500: 0 mW, 8.824 kW
2024-12-21T16:52:01.141144600: 0 mW, 9.023 kW
2024-12-21T16:52:11.144356: 0 mW, 9.182 kW
2024-12-21T16:52:31.160322700: 0 mW, 8.93 kW
2024-12-21T16:52:41.174072700: 0 mW, 8.942 kW
2024-12-21T16:53:01.179529900: 0 mW, 8.976 kW
2024-12-21T16:53:11.192968800: 0 mW, 8.934 kW
2024-12-21T16:53:31.212029400: 0 mW, 8.95 kW
2024-12-21T16:53:41.218234700: 0 mW, 8.92 kW
2024-12-21T16:54:01.235169700: 0 mW, 8.9 kW
2024-12-21T16:54:11.250390800: 0 mW, 8.908 kW
2024-12-21T16:54:31.271058700: 0 mW, 8.915 kW
2024-12-21T16:54:41.271382700: 0 mW, 8.932 kW
2024-12-21T16:55:01.288564400: 0 mW, 9.171 kW
2024-12-21T16:55:11.296329: 0 mW, 9.198 kW
2024-12-21T16:55:31.307567100: 0 mW, 9.158 kW
2024-12-21T16:55:41.313571: 0 mW, 9.183 kW
2024-12-21T16:56:01.329800400: 0 mW, 9.366 kW
2024-12-21T16:56:11.345482400: 0 mW, 9.152 kW
2024-12-21T16:56:31.356290600: 0 mW, 9.099 kW
2024-12-21T16:56:41.368757: 0 mW, 9.134 kW
2024-12-21T16:57:01.391922300: 0 mW, 9.803 kW
2024-12-21T16:57:11.402823200: 0 mW, 9.61 kW
2024-12-21T16:57:31.414805900: 0 mW, 9.561 kW
2024-12-21T16:57:41.422008200: 0 mW, 8.693 kW
2024-12-21T16:58:01.438004100: 0 mW, 7.979 kW
2024-12-21T16:58:11.452869600: 0 mW, 6.401 kW
2024-12-21T16:58:31.465514700: 0 mW, 5.433 kW
2024-12-21T16:58:41.472738800: 0 mW, 4.559 kW
2024-12-21T16:59:01.494665800: 0 mW, 4.804 kW
2024-12-21T16:59:11.504382800: 0 mW, 4.606 kW
2024-12-21T16:59:31.515959400: 0 mW, 4.607 kW
2024-12-21T16:59:51.536094: 0 mW, 4.613 kW
2024-12-21T17:00:01.546152600: 0 mW, 4.775 kW
2024-12-21T17:00:21.574622: 0 mW, 4.512 kW
2024-12-21T17:00:31.585023100: 0 mW, 4.651 kW
2024-12-21T17:00:51.610440: 0 mW, 4.781 kW
2024-12-21T17:01:01.617901200: 0 mW, 5.015 kW
2024-12-21T17:01:21.633405500: 0 mW, 5.022 kW
2024-12-21T17:01:31.647677900: 0 mW, 5.264 kW
2024-12-21T17:01:51.664229700: 0 mW, 5.279 kW
2024-12-21T17:02:01.674776200: 0 mW, 5.305 kW
2024-12-21T17:02:21.695805: 0 mW, 5.273 kW
2024-12-21T17:02:31.708834500: 0 mW, 5.265 kW
2024-12-21T17:02:51.722522500: 0 mW, 5.257 kW
2024-12-21T17:03:01.736528900: 0 mW, 5.249 kW
2024-12-21T17:03:21.756022300: 0 mW, 6.158 kW
2024-12-21T17:03:31.769949800: 0 mW, 7.121 kW
2024-12-21T17:03:51.776945400: 0 mW, 8.03 kW
2024-12-21T17:04:01.791584700: 0 mW, 8.935 kW
2024-12-21T17:04:21.814726600: 0 mW, 9.883 kW
2024-12-21T17:04:31.816239200: 0 mW, 9.934 kW
2024-12-21T17:04:51.820425300: 0 mW, 9.881 kW
2024-12-21T17:05:01.830416500: 0 mW, 10.373 kW
2024-12-21T17:05:21.860326100: 0 mW, 11.123 kW
2024-12-21T17:05:31.865879400: 0 mW, 11.599 kW
2024-12-21T17:05:51.887679200: 0 mW, 12.093 kW
2024-12-21T17:06:01.893054900: 0 mW, 12.588 kW
2024-12-21T17:06:21.916430300: 0 mW, 12.753 kW
2024-12-21T17:06:31.920792700: 0 mW, 12.468 kW
2024-12-21T17:06:51.923870400: 0 mW, 12.511 kW
2024-12-21T17:07:01.935600900: 0 mW, 11.738 kW
2024-12-21T17:07:21.962952400: 0 mW, 10.869 kW
2024-12-21T17:07:31.966423400: 0 mW, 9.821 kW
2024-12-21T17:07:51.972685400: 0 mW, 8.933 kW
2024-12-21T17:08:01.976157: 0 mW, 7.952 kW
2024-12-21T17:08:21.983256800: 0 mW, 7.804 kW
2024-12-21T17:08:31.997570100: 0 mW, 8.009 kW
2024-12-21T17:08:52.013298100: 0 mW, 8.028 kW
2024-12-21T17:09:12.029870600: 0 mW, 7.98 kW
2024-12-21T17:09:22.037020100: 0 mW, 7.545 kW
2024-12-21T17:09:42.044130700: 0 mW, 7 kW
2024-12-21T17:09:52.054451600: 0 mW, 6.285 kW
2024-12-21T17:10:12.082231400: 0 mW, 5.758 kW
2024-12-21T17:10:22.090754300: 0 mW, 5.316 kW
2024-12-21T17:10:42.105831500: 0 mW, 5.327 kW
2024-12-21T17:10:52.119036900: 0 mW, 5.376 kW
2024-12-21T17:11:12.136228700: 0 mW, 5.372 kW
2024-12-21T17:11:22.146839100: 0 mW, 5.379 kW
2024-12-21T17:11:42.168056400: 0 mW, 5.597 kW
2024-12-21T17:11:52.176533100: 0 mW, 5.63 kW
2024-12-21T17:12:12.203578400: 0 mW, 5.672 kW
2024-12-21T17:12:22.218446: 0 mW, 5.697 kW
2024-12-21T17:12:42.222248500: 0 mW, 6.049 kW
2024-12-21T17:12:52.234495600: 0 mW, 6.362 kW
2024-12-21T17:13:12.248774100: 0 mW, 6.389 kW
2024-12-21T17:13:22.258686800: 0 mW, 6.38 kW
2024-12-21T17:13:42.268520600: 0 mW, 6.733 kW
2024-12-21T17:13:52.276406200: 0 mW, 6.45 kW
2024-12-21T17:14:12.296452400: 0 mW, 6.493 kW
2024-12-21T17:14:22.302333700: 0 mW, 6.947 kW
2024-12-21T17:14:42.317895400: 0 mW, 7.745 kW
2024-12-21T17:14:52.318340700: 0 mW, 7.887 kW
2024-12-21T17:15:12.331377700: 0 mW, 8.338 kW
2024-12-21T17:15:22.338669800: 0 mW, 8.249 kW
2024-12-21T17:15:42.345126400: 0 mW, 8.269 kW
2024-12-21T17:15:52.352040300: 0 mW, 7.967 kW
2024-12-21T17:16:12.377446200: 0 mW, 7.99 kW
2024-12-21T17:16:22.380744200: 0 mW, 8.09 kW
2024-12-21T17:16:42.400649: 0 mW, 8.111 kW
2024-12-21T17:16:52.410993500: 0 mW, 8.058 kW
2024-12-21T17:17:12.429253800: 0 mW, 8.034 kW
2024-12-21T17:17:42.441470700: 0 mW, 8.008 kW
2024-12-21T17:18:02.457089100: 0 mW, 8.119 kW
2024-12-21T17:18:12.463161300: 0 mW, 7.643 kW
2024-12-21T17:18:32.483029300: 0 mW, 7.704 kW
2024-12-21T17:18:42.485971500: 0 mW, 7.322 kW
2024-12-21T17:19:02.506972500: 0 mW, 7.258 kW
2024-12-21T17:19:12.509202: 0 mW, 7.125 kW
2024-12-21T17:19:32.533896800: 0 mW, 7.128 kW
2024-12-21T17:19:42.535026100: 0 mW, 7.156 kW
2024-12-21T17:20:02.548095400: 0 mW, 7.625 kW
2024-12-21T17:20:12.550483300: 0 mW, 7.243 kW
2024-12-21T17:20:32.562061800: 0 mW, 7.198 kW
2024-12-21T17:20:42.571643300: 0 mW, 7.277 kW
2024-12-21T17:21:02.592125700: 0 mW, 7.22 kW
2024-12-21T17:21:12.600239200: 0 mW, 7.158 kW
2024-12-21T17:21:32.621972400: 0 mW, 7.217 kW
2024-12-21T17:21:42.625992600: 0 mW, 6.818 kW
2024-12-21T17:22:02.655196600: 0 mW, 6.847 kW
2024-12-21T17:22:12.669371900: 0 mW, 6.408 kW
2024-12-21T17:22:32.692438900: 0 mW, 6.023 kW
2024-12-21T17:22:42.705968200: 0 mW, 6.047 kW
2024-12-21T17:23:02.727423800: 0 mW, 6.026 kW
2024-12-21T17:23:12.734604400: 0 mW, 5.949 kW
2024-12-21T17:23:32.765054500: 0 mW, 5.994 kW
2024-12-21T17:24:02.789995: 0 mW, 5.988 kW
2024-12-21T17:24:12.797833: 0 mW, 6.083 kW
2024-12-21T17:24:32.818273300: 0 mW, 6.532 kW
2024-12-21T17:24:42.828576900: 0 mW, 7.196 kW
2024-12-21T17:25:02.846121900: 0 mW, 7.367 kW
2024-12-21T17:25:12.849257400: 0 mW, 7.993 kW
2024-12-21T17:25:32.857685: 0 mW, 7.834 kW
2024-12-21T17:25:42.873183300: 0 mW, 7.841 kW
2024-12-21T17:26:02.889990800: 0 mW, 7.095 kW
2024-12-21T17:26:12.899744: 0 mW, 7.368 kW
2024-12-21T17:26:32.920817900: 0 mW, 6.718 kW
2024-12-21T17:26:52.942457900: 0 mW, 6.725 kW
2024-12-21T17:27:02.947510300: 0 mW, 6.307 kW
2024-12-21T17:27:22.957987900: 0 mW, 6.302 kW
2024-12-21T17:27:32.966119900: 0 mW, 5.828 kW
2024-12-21T17:27:52.986389600: 0 mW, 5.805 kW
2024-12-21T17:28:02.990899300: 0 mW, 5.879 kW
2024-12-21T17:28:23.008268: 0 mW, 5.819 kW
2024-12-21T17:28:33.023376900: 0 mW, 5.876 kW
2024-12-21T17:28:53.046672300: 0 mW, 5.841 kW
2024-12-21T17:29:03.056012: 0 mW, 5.789 kW
2024-12-21T17:29:23.076574600: 0 mW, 5.692 kW
2024-12-21T17:29:33.079751800: 0 mW, 5.736 kW
2024-12-21T17:29:53.091581400: 0 mW, 5.722 kW
2024-12-21T17:30:03.099633300: 0 mW, 5.738 kW
2024-12-21T17:30:23.108860200: 0 mW, 5.8 kW
2024-12-21T17:30:33.120436500: 0 mW, 5.884 kW
2024-12-21T17:30:53.131730800: 0 mW, 5.908 kW
2024-12-21T17:31:03.136580800: 0 mW, 5.931 kW
2024-12-21T17:31:23.156063900: 0 mW, 5.952 kW
2024-12-21T17:31:33.162808200: 0 mW, 5.996 kW
2024-12-21T17:31:53.184442500: 0 mW, 6.011 kW
2024-12-21T17:32:03.195369700: 0 mW, 6.024 kW
2024-12-21T17:32:23.208737300: 0 mW, 6.042 kW
2024-12-21T17:32:33.223034100: 0 mW, 6.061 kW
2024-12-21T17:32:53.224058400: 0 mW, 6.105 kW
2024-12-21T17:33:03.228226300: 0 mW, 6.152 kW
2024-12-21T17:33:23.251139800: 0 mW, 6.232 kW
2024-12-21T17:33:33.266223: 0 mW, 6.267 kW
2024-12-21T17:33:53.290873200: 0 mW, 6.382 kW
2024-12-21T17:34:03.296756400: 0 mW, 6.409 kW
2024-12-21T17:34:23.310104500: 0 mW, 6.522 kW
2024-12-21T17:34:33.324223400: 0 mW, 6.571 kW
2024-12-21T17:34:53.339444200: 0 mW, 6.752 kW
2024-12-21T17:35:03.348494700: 0 mW, 6.794 kW
2024-12-21T17:35:23.373131: 0 mW, 6.864 kW
2024-12-21T17:35:33.381227: 0 mW, 6.849 kW
2024-12-21T17:35:53.399968400: 0 mW, 6.869 kW
2024-12-21T17:36:03.407294900: 0 mW, 6.78 kW
2024-12-21T17:36:23.422725400: 0 mW, 6.765 kW
2024-12-21T17:36:33.426290100: 0 mW, 6.762 kW
2024-12-21T17:36:53.436014800: 0 mW, 6.752 kW
2024-12-21T17:37:03.451220200: 0 mW, 7.363 kW
2024-12-21T17:37:23.472280600: 0 mW, 7.559 kW
2024-12-21T17:37:43.474427100: 0 mW, 7.714 kW
2024-12-21T17:37:53.480269: 0 mW, 7.848 kW
2024-12-21T17:38:13.503157400: 0 mW, 7.957 kW
2024-12-21T17:38:23.512236400: 0 mW, 7.41 kW
2024-12-21T17:38:43.538226: 0 mW, 7.306 kW
2024-12-21T17:38:53.548167300: 0 mW, 7.208 kW
2024-12-21T17:39:13.567645200: 0 mW, 7.163 kW
2024-12-21T17:39:23.574181200: 0 mW, 7.134 kW
2024-12-21T17:39:43.598624700: 0 mW, 7.121 kW
2024-12-21T17:39:53.608438700: 0 mW, 7.117 kW
2024-12-21T17:40:13.622685500: 0 mW, 7.128 kW
2024-12-21T17:40:23.623650: 0 mW, 7.11 kW
2024-12-21T17:40:43.624943200: 0 mW, 7.096 kW
2024-12-21T17:40:53.628497100: 0 mW, 7.108 kW
2024-12-21T17:41:13.641656200: 0 mW, 7.109 kW
2024-12-21T17:41:23.648339800: 0 mW, 7.112 kW
2024-12-21T17:41:43.665890200: 0 mW, 7.114 kW
2024-12-21T17:41:53.679572: 0 mW, 7.105 kW
2024-12-21T17:42:13.690594900: 0 mW, 7.103 kW
2024-12-21T17:42:23.697262900: 0 mW, 7.107 kW
2024-12-21T17:42:43.724568800: 0 mW, 7.102 kW
2024-12-21T17:42:53.738585: 0 mW, 7.085 kW
2024-12-21T17:43:13.748974300: 0 mW, 7.024 kW
2024-12-21T17:43:23.752985500: 0 mW, 6.944 kW
2024-12-21T17:43:43.760220500: 0 mW, 6.857 kW
2024-12-21T17:43:53.762648900: 0 mW, 6.778 kW
2024-12-21T17:44:13.774875700: 0 mW, 6.694 kW
2024-12-21T17:44:23.780725: 0 mW, 6.672 kW
2024-12-21T17:44:43.799197100: 0 mW, 6.666 kW
2024-12-21T17:44:53.812353200: 0 mW, 6.658 kW
2024-12-21T17:45:13.827044400: 0 mW, 6.657 kW
2024-12-21T17:45:23.828430300: 0 mW, 6.67 kW
2024-12-21T17:45:43.845864800: 0 mW, 6.691 kW
2024-12-21T17:45:53.850718800: 0 mW, 6.7 kW
2024-12-21T17:46:13.864564800: 0 mW, 6.712 kW
2024-12-21T17:46:23.873968100: 0 mW, 6.724 kW
2024-12-21T17:46:43.889056800: 0 mW, 6.889 kW
2024-12-21T17:46:53.900937800: 0 mW, 7.043 kW
2024-12-21T17:47:13.911189200: 0 mW, 7.201 kW
2024-12-21T17:47:43.938659900: 0 mW, 7.357 kW
2024-12-21T17:48:03.968914700: 0 mW, 7.563 kW
2024-12-21T17:48:13.978390100: 0 mW, 7.647 kW
2024-12-21T17:48:33.994626700: 0 mW, 7.774 kW
2024-12-21T17:48:43.999443300: 0 mW, 7.921 kW
2024-12-21T17:49:04.028334800: 0 mW, 7.953 kW
2024-12-21T17:49:14.043521200: 0 mW, 7.972 kW
2024-12-21T17:49:34.056068800: 0 mW, 8.004 kW
2024-12-21T17:49:44.065680700: 0 mW, 8.024 kW
2024-12-21T17:50:04.074440900: 0 mW, 8.013 kW
2024-12-21T17:50:14.088434500: 0 mW, 8.109 kW
2024-12-21T17:50:34.107824100: 0 mW, 8.163 kW
2024-12-21T17:50:54.129888800: 0 mW, 8.172 kW
2024-12-21T17:51:04.139790200: 0 mW, 8.153 kW
2024-12-21T17:51:24.155704800: 0 mW, 8.138 kW
2024-12-21T17:51:34.162968600: 0 mW, 8.127 kW
2024-12-21T17:51:54.175463100: 0 mW, 8.12 kW
2024-12-21T17:52:04.181125: 0 mW, 8.273 kW
2024-12-21T17:52:24.205577800: 0 mW, 8.432 kW
2024-12-21T17:52:34.213529200: 0 mW, 8.591 kW
2024-12-21T17:52:54.229875: 0 mW, 8.755 kW
2024-12-21T17:53:04.237523400: 0 mW, 8.918 kW
2024-12-21T17:53:24.254136900: 0 mW, 8.922 kW
2024-12-21T17:53:34.263322100: 0 mW, 8.928 kW
2024-12-21T17:53:54.286857900: 0 mW, 8.936 kW
2024-12-21T17:54:04.300209100: 0 mW, 8.787 kW
2024-12-21T17:54:24.315855: 0 mW, 8.637 kW
2024-12-21T17:54:34.326299500: 0 mW, 8.487 kW
2024-12-21T17:54:54.330181400: 0 mW, 8.335 kW
2024-12-21T17:55:04.344402100: 0 mW, 8.184 kW
2024-12-21T17:55:24.357867100: 0 mW, 8.19 kW
2024-12-21T17:55:34.373072400: 0 mW, 8.197 kW
2024-12-21T17:55:54.402556700: 0 mW, 8.206 kW
2024-12-21T17:56:04.404862900: 0 mW, 8.2 kW
2024-12-21T17:56:24.425215: 0 mW, 8.241 kW
2024-12-21T17:56:34.438190200: 0 mW, 8.235 kW
2024-12-21T17:56:54.452382500: 0 mW, 8.222 kW
2024-12-21T17:57:04.462201400: 0 mW, 8.201 kW
2024-12-21T17:57:24.477483300: 0 mW, 8.196 kW
2024-12-21T17:57:34.478285100: 0 mW, 8.143 kW
2024-12-21T17:57:54.502361300: 0 mW, 8.135 kW
2024-12-21T17:58:04.506787: 0 mW, 8.134 kW
2024-12-21T17:58:24.514266400: 0 mW, 8.138 kW
2024-12-21T17:58:44.537073400: 0 mW, 8.141 kW
2024-12-21T17:58:54.551986100: 0 mW, 8.159 kW
2024-12-21T17:59:14.557101400: 0 mW, 8.174 kW
2024-12-21T17:59:24.562829300: 0 mW, 8.19 kW
2024-12-21T17:59:44.570476800: 0 mW, 8.2 kW
2024-12-21T17:59:54.576339400: 0 mW, 8.211 kW
2024-12-21T18:00:14.597213200: 0 mW, 8.19 kW
2024-12-21T18:00:24.599027900: 0 mW, 8.186 kW
2024-12-21T18:00:44.612924600: 0 mW, 8.177 kW
2024-12-21T18:00:54.614191800: 0 mW, 8.173 kW
2024-12-21T18:01:14.633037: 0 mW, 8.174 kW
2024-12-21T18:01:24.638328900: 0 mW, 8.485 kW
2024-12-21T18:01:44.652479300: 0 mW, 8.989 kW
2024-12-21T18:01:54.659021600: 0 mW, 9.495 kW
2024-12-21T18:02:14.686967600: 0 mW, 10 kW
2024-12-21T18:02:24.699423800: 0 mW, 10.5 kW
2024-12-21T18:02:44.717356600: 0 mW, 10.707 kW
2024-12-21T18:02:54.727828100: 0 mW, 10.708 kW
2024-12-21T18:03:14.744775900: 0 mW, 10.711 kW
2024-12-21T18:03:24.750409600: 0 mW, 10.708 kW
2024-12-21T18:03:44.775680500: 0 mW, 10.704 kW
2024-12-21T18:03:54.789799100: 0 mW, 10.707 kW
2024-12-21T18:04:14.806177100: 0 mW, 10.703 kW
2024-12-21T18:04:24.816595500: 0 mW, 10.702 kW
2024-12-21T18:04:44.829112400: 0 mW, 10.979 kW
2024-12-21T18:04:54.832885300: 0 mW, 11.256 kW
2024-12-21T18:05:14.845807800: 0 mW, 11.529 kW
2024-12-21T18:05:24.852085200: 0 mW, 11.809 kW
2024-12-21T18:05:44.866247700: 0 mW, 12.086 kW
2024-12-21T18:05:54.881034400: 0 mW, 11.607 kW
2024-12-21T18:06:14.903603100: 0 mW, 11.13 kW
2024-12-21T18:06:24.905931600: 0 mW, 10.651 kW
2024-12-21T18:06:44.922276200: 0 mW, 10.17 kW
2024-12-21T18:06:54.922539400: 0 mW, 9.478 kW
2024-12-21T18:07:14.931362100: 0 mW, 9.243 kW
2024-12-21T18:07:24.937181900: 0 mW, 9.016 kW
2024-12-21T18:07:44.964894200: 0 mW, 8.787 kW
2024-12-21T18:07:54.968915100: 0 mW, 8.791 kW
2024-12-21T18:08:14.976320500: 0 mW, 8.773 kW
2024-12-21T18:08:34.987054: 0 mW, 9.017 kW
2024-12-21T18:08:44.991259200: 0 mW, 9.015 kW
2024-12-21T18:09:05.009580600: 0 mW, 9.251 kW
2024-12-21T18:09:15.024109900: 0 mW, 9.017 kW
2024-12-21T18:09:35.035527: 0 mW, 9.257 kW
2024-12-21T18:09:45.042682200: 0 mW, 9.024 kW
2024-12-21T18:10:05.054295700: 0 mW, 9.261 kW
2024-12-21T18:10:15.067643700: 0 mW, 9.025 kW
2024-12-21T18:10:35.078536300: 0 mW, 9.268 kW
2024-12-21T18:10:45.092060100: 0 mW, 9.034 kW
2024-12-21T18:11:05.107396: 0 mW, 9.273 kW
2024-12-21T18:11:15.121726700: 0 mW, 9.044 kW
2024-12-21T18:11:35.138489100: 0 mW, 9.289 kW
2024-12-21T18:11:45.142964500: 0 mW, 9.054 kW
2024-12-21T18:12:05.171363500: 0 mW, 9.293 kW
2024-12-21T18:12:15.173165400: 0 mW, 9.048 kW
2024-12-21T18:12:35.202452700: 0 mW, 9.276 kW
2024-12-21T18:12:45.214940900: 0 mW, 9.026 kW
2024-12-21T18:13:05.218908: 0 mW, 9.27 kW
2024-12-21T18:13:15.224718800: 0 mW, 9.033 kW
2024-12-21T18:13:35.239155600: 0 mW, 9.28 kW
2024-12-21T18:13:45.250425300: 0 mW, 9.048 kW
2024-12-21T18:14:05.269405400: 0 mW, 9.115 kW
2024-12-21T18:14:15.271885200: 0 mW, 8.871 kW
2024-12-21T18:14:35.292342800: 0 mW, 9.092 kW
2024-12-21T18:14:45.296188500: 0 mW, 8.837 kW
2024-12-21T18:15:05.316443700: 0 mW, 9.041 kW
2024-12-21T18:15:15.316868900: 0 mW, 8.973 kW
2024-12-21T18:15:35.330588700: 0 mW, 9.132 kW
2024-12-21T18:15:45.341205500: 0 mW, 8.899 kW
2024-12-21T18:16:05.370012800: 0 mW, 8.945 kW
2024-12-21T18:16:15.374549200: 0 mW, 8.733 kW
2024-12-21T18:16:35.383614700: 0 mW, 8.977 kW
2024-12-21T18:16:45.384509700: 0 mW, 8.806 kW
2024-12-21T18:17:55.434435400: 0 mW, 8.729 kW
